candidate_key,candidate,state,office,status,current_active,proposed_active,reason
Maryland|House MD-06|David Trone,David Trone,Maryland,House MD-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-06|Ethan Wechtaluk,Ethan Wechtaluk,Maryland,House MD-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-06|Kiambo White,Kiambo White,Maryland,House MD-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-05|Rushern Baker,Rushern Baker,Maryland,House MD-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-05|Quincy Bareebe,Quincy Bareebe,Maryland,House MD-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-05|Adrian Boafo,Adrian Boafo,Maryland,House MD-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-05|Harry Dunn,Harry Dunn,Maryland,House MD-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-05|Mark Arness,Mark Arness,Maryland,House MD-05,Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-04|Glenn Ivey,Glenn Ivey,Maryland,House MD-04,Incumbent,,In,status indicates candidate is still active/in the field
Maryland|House MD-04|Joseph Gomes,Joseph Gomes,Maryland,House MD-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-04|Shavonne Hedgepeth,Shavonne Hedgepeth,Maryland,House MD-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-04|Jakeya Johnson,Jakeya Johnson,Maryland,House MD-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-04|Jonathan White,Jonathan White,Maryland,House MD-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-04|George McDermott,George McDermott,Maryland,House MD-04,Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-03|Sarah Elfreth,Sarah Elfreth,Maryland,House MD-03,Incumbent,,In,status indicates candidate is still active/in the field
Maryland|House MD-03|Jennifer Cross,Jennifer Cross,Maryland,House MD-03,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-03|Austin Dyches,Austin Dyches,Maryland,House MD-03,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-03|Sean Hammond,Sean Hammond,Maryland,House MD-03,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-03|Robert Morrison,Robert Morrison,Maryland,House MD-03,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-03|Ray Bly,Ray Bly,Maryland,House MD-03,Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-03|Berney Flowers,Berney Flowers,Maryland,House MD-03,Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-03|Felix Seier,Felix Seier,Maryland,House MD-03,Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-03|John White,John White,Maryland,House MD-03,Candidate,,In,status indicates candidate is still active/in the field
Maryland|House MD-02|Johnny Olszewski,Johnny Olszewski,Maryland,House MD-02,Incumbent,,In,status indicates candidate is still active/in the field
Maryland|House MD-02|Clint Spellman Jr.,Clint Spellman Jr.,Maryland,House MD-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Maine|House ME-01|Chellie Pingree,Chellie Pingree,Maine,House ME-01,Incumbent,,In,status indicates candidate is still active/in the field
Maine|House ME-01|Joshua Pietrowicz,Joshua Pietrowicz,Maine,House ME-01,Candidate,,In,status indicates candidate is still active/in the field
Maine|House ME-01|Ronald Russell,Ronald Russell,Maine,House ME-01,Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-06|Cleo Fields,Cleo Fields,Louisiana,House LA-06,Incumbent,,In,status indicates candidate is still active/in the field
Louisiana|House LA-06|Monique Appeaning,Monique Appeaning,Louisiana,House LA-06,Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-06|Larry Davis,Larry Davis,Louisiana,House LA-06,Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-06|Chris Johnson,Chris Johnson,Louisiana,House LA-06,Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-06|Peter Williams,Peter Williams,Louisiana,House LA-06,Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-05|Blake Miguez,Blake Miguez,Louisiana,House LA-05,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-05|Misti Cordell,Misti Cordell,Louisiana,House LA-05,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-05|Michael Echols,Michael Echols,Louisiana,House LA-05,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-05|Rick Edmonds,Rick Edmonds,Louisiana,House LA-05,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-05|Austin Magee,Austin Magee,Louisiana,House LA-05,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-05|Michael Mebruer,Michael Mebruer,Louisiana,House LA-05,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-05|Kyle Green Jr.,Kyle Green Jr.,Louisiana,House LA-05,Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-04|Mike Johnson,Mike Johnson,Louisiana,House LA-04,Incumbent,,In,status indicates candidate is still active/in the field
Louisiana|House LA-04|Joshua Morott,Joshua Morott,Louisiana,House LA-04,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-04|Mike Nichols,Mike Nichols,Louisiana,House LA-04,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-03|Clay Higgins,Clay Higgins,Louisiana,House LA-03,Incumbent,,In,status indicates candidate is still active/in the field
Louisiana|House LA-03|John Day,John Day,Louisiana,House LA-03,Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-03|Tia LeBrun,Tia LeBrun,Louisiana,House LA-03,Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-03|Caleb Walker,Caleb Walker,Louisiana,House LA-03,Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-02|Troy Carter,Troy Carter,Louisiana,House LA-02,Incumbent,,In,status indicates candidate is still active/in the field
Louisiana|House LA-02|Wilken Jones,Wilken Jones,Louisiana,House LA-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-02|Carl Moncla,Carl Moncla,Louisiana,House LA-02,Candidate,,In,status indicates candidate is still active/in the field
Louisiana|House LA-01|Steve Scalise,Steve Scalise,Louisiana,House LA-01,Incumbent,,In,status indicates candidate is still active/in the field
Louisiana|House LA-01|Randall Arrington,Randall Arrington,Louisiana,House LA-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-06|Ralph Alvarado,Ralph Alvarado,Kentucky,House KY-06,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-06|Adam Perez Arquette,Adam Perez Arquette,Kentucky,House KY-06,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-06|Ryan Dotson,Ryan Dotson,Kentucky,House KY-06,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-06|Greg Plucinski,Greg Plucinski,Kentucky,House KY-06,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-06|Steve Shannon,Steve Shannon,Kentucky,House KY-06,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-06|Deanna Gordon,Deanna Gordon,Kentucky,House KY-06,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-06|Cherlynn Stevenson,Cherlynn Stevenson,Kentucky,House KY-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-06|David Kloiber,David Kloiber,Kentucky,House KY-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-06|Zach Dembo,Zach Dembo,Kentucky,House KY-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-05|Hal Rogers,Hal Rogers,Kentucky,House KY-05,Incumbent,,In,status indicates candidate is still active/in the field
Kentucky|House KY-05|Benjamin Hurley,Benjamin Hurley,Kentucky,House KY-05,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-05|Brandon Monhollon,Brandon Monhollon,Kentucky,House KY-05,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-05|Jerry Lee Shelton,Jerry Lee Shelton,Kentucky,House KY-05,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-05|Kevin Smith,Kevin Smith,Kentucky,House KY-05,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-05|Ned Pillersdorf,Ned Pillersdorf,Kentucky,House KY-05,Candidate,,In,status indicates candidate is still active/in the field
Kentucky|House KY-04|Thomas Massie,Thomas Massie,Kentucky,House KY-04,Incumbent,,In,status indicates candidate is still active/in the field
Kentucky|House KY-04|Ed Gallrein,Ed Gallrein,Kentucky,House KY-04,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-07|Pramila Jayapal,Pramila Jayapal,Washington,House WA-07,Incumbent,,In,status indicates candidate is still active/in the field
Washington|House WA-08|Kim Schrier,Kim Schrier,Washington,House WA-08,Incumbent,,In,status indicates candidate is still active/in the field
Washington|House WA-08|Trinh Ha,Trinh Ha,Washington,House WA-08,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-08|Bob Hagglund,Bob Hagglund,Washington,House WA-08,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-08|Spencer Meline,Spencer Meline,Washington,House WA-08,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-08|Andres Valleza,Andres Valleza,Washington,House WA-08,Candidate,,In,status indicates candidate is still active/in the field
Wisconsin|House WI-02|Mark Pocan,Mark Pocan,Wisconsin,House WI-02,Incumbent,,In,status indicates candidate is still active/in the field
Wisconsin|House WI-04|Gwen Moore,Gwen Moore,Wisconsin,House WI-04,Incumbent,,In,status indicates candidate is still active/in the field
Wisconsin|House WI-04|Asher Smale,Asher Smale,Wisconsin,House WI-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-06|Emily Randall,Emily Randall,Washington,House WA-06,Incumbent,,In,status indicates candidate is still active/in the field
Washington|House WA-06|Parker Brophy,Parker Brophy,Washington,House WA-06,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-06|Teresa Fox,Teresa Fox,Washington,House WA-06,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-06|Leon Lawson,Leon Lawson,Washington,House WA-06,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-05|Michael Baumgartner,Michael Baumgartner,Washington,House WA-05,Incumbent,,In,status indicates candidate is still active/in the field
Washington|House WA-05|Carmela Conroy,Carmela Conroy,Washington,House WA-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-05|Bajun Mavalwalla,Bajun Mavalwalla,Washington,House WA-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-05|Nate Powell,Nate Powell,Washington,House WA-05,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-05|David Womack,David Womack,Washington,House WA-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-04|Dan Newhouse,Dan Newhouse,Washington,House WA-04,Incumbent,,In,status indicates candidate is still active/in the field
Washington|House WA-04|Matt Boehnke,Matt Boehnke,Washington,House WA-04,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-04|John Duresky,John Duresky,Washington,House WA-04,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-04|Amanda McKinney,Amanda McKinney,Washington,House WA-04,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-04|Devin Poore,Devin Poore,Washington,House WA-04,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-04|Jerrod Sessler,Jerrod Sessler,Washington,House WA-04,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-04|Wesley Meier,Wesley Meier,Washington,House WA-04,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-02|Rick Larsen,Rick Larsen,Washington,House WA-02,Incumbent,,In,status indicates candidate is still active/in the field
Washington|House WA-02|Tomas Scheel,Tomas Scheel,Washington,House WA-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-01|Suzan DelBene,Suzan DelBene,Washington,House WA-01,Incumbent,,In,status indicates candidate is still active/in the field
Washington|House WA-01|James Etzkorn,James Etzkorn,Washington,House WA-01,Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-01|Hunter Gordon,Hunter Gordon,Washington,House WA-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Washington|House WA-01|Benjamin Kincaid,Benjamin Kincaid,Washington,House WA-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Texas|House TX-27|Michael Cloud,Michael Cloud,Texas,House TX-27,Nominee,,In,status indicates candidate is still active/in the field
Texas|House TX-27|Tanya Lloyd,Tanya Lloyd,Texas,House TX-27,Nominee,,In,status indicates candidate is still active/in the field
Texas|House TX-26|Brandon Gill,Brandon Gill,Texas,House TX-26,Nominee,,In,status indicates candidate is still active/in the field
Texas|House TX-26|Steven Shook,Steven Shook,Texas,House TX-26,Nominee,,In,status indicates candidate is still active/in the field
Texas|House TX-26|Phil Gray,Phil Gray,Texas,House TX-26,Candidate,,In,status indicates candidate is still active/in the field
Texas|House TX-25|Roger Williams,Roger Williams,Texas,House TX-25,Nominee,,In,status indicates candidate is still active/in the field
Texas|House TX-25|Dione Sims,Dione Sims,Texas,House TX-25,Nominee,,In,status indicates candidate is still active/in the field
Texas|House TX-23|Brandon Herrera,Brandon Herrera,Texas,House TX-23,Nominee,,In,status indicates candidate is still active/in the field
Texas|House TX-23|Katy Padilla Stout,Katy Padilla Stout,Texas,House TX-23,Nominee,,In,status indicates candidate is still active/in the field
Oregon|House OR-06|Andrea Salinas,Andrea Salinas,Oregon,House OR-06,Incumbent,,In,status indicates candidate is still active/in the field
Oregon|House OR-06|David Russ,David Russ,Oregon,House OR-06,Nominee,,In,status indicates candidate is still active/in the field
Oregon|House OR-04|Daniel Bahlen,Daniel Bahlen,Oregon,House OR-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oregon|House OR-04|Melissa Bird,Melissa Bird,Oregon,House OR-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oregon|House OR-04|Val Hoyle,Val Hoyle,Oregon,House OR-04,Incumbent,,In,status indicates candidate is still active/in the field
Oregon|House OR-04|Melvin Smith,Melvin Smith,Oregon,House OR-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oregon|House OR-04|Monique DeSpain,Monique DeSpain,Oregon,House OR-04,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Oregon|House OR-04|Stefan Strek,Stefan Strek,Oregon,House OR-04,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Oregon|House OR-03|Andrew Castilleja,Andrew Castilleja,Oregon,House OR-03,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oregon|House OR-03|Maxine Dexter,Maxine Dexter,Oregon,House OR-03,Incumbent,,In,status indicates candidate is still active/in the field
Oregon|House OR-03|Jessica Salas,Jessica Salas,Oregon,House OR-03,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oregon|House OR-03|Loran Ayles,Loran Ayles,Oregon,House OR-03,Nominee,,In,status indicates candidate is still active/in the field
Oregon|House OR-02|Cliff Bentz,Cliff Bentz,Oregon,House OR-02,Incumbent,,In,status indicates candidate is still active/in the field
Oregon|House OR-02|Andrea Carr,Andrea Carr,Oregon,House OR-02,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Oregon|House OR-02|Peter Larson,Peter Larson,Oregon,House OR-02,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Oregon|House OR-02|Chris Beck,Chris Beck,Oregon,House OR-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oregon|House OR-02|Mary Doyle,Mary Doyle,Oregon,House OR-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oregon|House OR-01|Suzanne Bonamici,Suzanne Bonamici,Oregon,House OR-01,Incumbent,,In,status indicates candidate is still active/in the field
Oregon|House OR-01|Jamil Ahmad,Jamil Ahmad,Oregon,House OR-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oregon|House OR-01|Barbara Kahl,Barbara Kahl,Oregon,House OR-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Oregon|House OR-01|John Verbeek,John Verbeek,Oregon,House OR-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-05|Stephanie Bice,Stephanie Bice,Oklahoma,House OK-05,Incumbent,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-04|Tom Cole,Tom Cole,Oklahoma,House OK-04,Incumbent,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-04|Marcie Everhart,Marcie Everhart,Oklahoma,House OK-04,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-04|Mary Brannon,Mary Brannon,Oklahoma,House OK-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-04|Mitchell Jacob,Mitchell Jacob,Oklahoma,House OK-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-04|Jeff Pixley,Jeff Pixley,Oklahoma,House OK-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-04|Kody Macaulay,Kody Macaulay,Oklahoma,House OK-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-03|Frank Lucas,Frank Lucas,Oklahoma,House OK-03,Incumbent,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-03|Michael DiMario,Michael DiMario,Oklahoma,House OK-03,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-03|Jules Roberson,Jules Roberson,Oklahoma,House OK-03,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-03|Rebekah LaVann,Rebekah LaVann,Oklahoma,House OK-03,Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-02|Josh Brecheen,Josh Brecheen,Oklahoma,House OK-02,Incumbent,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-02|Will Webb,Will Webb,Oklahoma,House OK-02,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-02|Erik Terwey,Erik Terwey,Oklahoma,House OK-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-02|Brandon Wade,Brandon Wade,Oklahoma,House OK-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-01|Kim David,Kim David,Oklahoma,House OK-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-01|Jackson Stallings,Jackson Stallings,Oklahoma,House OK-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-01|Mark Tedford,Mark Tedford,Oklahoma,House OK-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Oklahoma|House OK-01|Jayme Fowler,Jayme Fowler,Oklahoma,House OK-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-15|Mike Carey,Mike Carey,Ohio,House OH-15,Incumbent,,In,status indicates candidate is still active/in the field
Ohio|House OH-15|Evan Pargeter,Evan Pargeter,Ohio,House OH-15,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-15|Samuel Ronan,Samuel Ronan,Ohio,House OH-15,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-15|Don Leonard,Don Leonard,Ohio,House OH-15,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-15|Adam Miller,Adam Miller,Ohio,House OH-15,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-15|Brennan Barrington,Brennan Barrington,Ohio,House OH-15,Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-14|David Joyce,David Joyce,Ohio,House OH-14,Incumbent,,In,status indicates candidate is still active/in the field
Ohio|House OH-14|Michele Frenchko,Michele Frenchko,Ohio,House OH-14,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-12|Troy Balderson,Troy Balderson,Ohio,House OH-12,Incumbent,,In,status indicates candidate is still active/in the field
Ohio|House OH-12|Jerrad Christian,Jerrad Christian,Ohio,House OH-12,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-12|Daniel Crawford,Daniel Crawford,Ohio,House OH-12,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-12|Jason Reynard,Jason Reynard,Ohio,House OH-12,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-11|Shontel Brown,Shontel Brown,Ohio,House OH-11,Incumbent,,In,status indicates candidate is still active/in the field
Ohio|House OH-10|Mike Turner,Mike Turner,Ohio,House OH-10,Incumbent,,In,status indicates candidate is still active/in the field
Ohio|House OH-10|Manuel Foggie,Manuel Foggie,Ohio,House OH-10,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-10|Kristina Knickerbocker,Kristina Knickerbocker,Ohio,House OH-10,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-08|Warren Davidson,Warren Davidson,Ohio,House OH-08,Incumbent,,In,status indicates candidate is still active/in the field
Ohio|House OH-08|Vanessa Enoch,Vanessa Enoch,Ohio,House OH-08,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-08|Madaris Grant,Madaris Grant,Ohio,House OH-08,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-08|Grady Marin,Grady Marin,Ohio,House OH-08,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-07|Max Miller,Max Miller,Ohio,House OH-07,Incumbent,,In,status indicates candidate is still active/in the field
Ohio|House OH-07|Michael Eisner,Michael Eisner,Ohio,House OH-07,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-07|Ed FitzGerald,Ed FitzGerald,Ohio,House OH-07,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-07|Brian Poindexter,Brian Poindexter,Ohio,House OH-07,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-07|John Butchko,John Butchko,Ohio,House OH-07,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-07|Ann Marie Donegan,Ann Marie Donegan,Ohio,House OH-07,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-07|Keith Mundy,Keith Mundy,Ohio,House OH-07,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-07|Laura Rodriguez-Carbone,Laura Rodriguez-Carbone,Ohio,House OH-07,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-07|Scott Schulz,Scott Schulz,Ohio,House OH-07,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-06|Michael Rulli,Michael Rulli,Ohio,House OH-06,Incumbent,,In,status indicates candidate is still active/in the field
Ohio|House OH-06|Jullie Kelley,Jullie Kelley,Ohio,House OH-06,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-06|Sean Connolly,Sean Connolly,Ohio,House OH-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-06|Brent Hanni,Brent Hanni,Ohio,House OH-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-06|Adrian Vitus,Adrian Vitus,Ohio,House OH-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-06|Sam Barrick,Sam Barrick,Ohio,House OH-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-06|Charles DiPalma,Charles DiPalma,Ohio,House OH-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-06|Elizabeth Kirtley,Elizabeth Kirtley,Ohio,House OH-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-06|Christopher Lafont,Christopher Lafont,Ohio,House OH-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-06|Malcolm Ritchie,Malcolm Ritchie,Ohio,House OH-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-05|Bob Latta,Bob Latta,Ohio,House OH-05,Incumbent,,In,status indicates candidate is still active/in the field
Ohio|House OH-05|Erica Kelley,Erica Kelley,Ohio,House OH-05,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-05|Robert Owsiak Jr.,Robert Owsiak Jr.,Ohio,House OH-05,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-05|Daniel Burket,Daniel Burket,Ohio,House OH-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-05|Brian Shaver,Brian Shaver,Ohio,House OH-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-05|Charles Brown,Charles Brown,Ohio,House OH-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-05|Martin Heberling III,Martin Heberling III,Ohio,House OH-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-05|Christopher Maddaluno,Christopher Maddaluno,Ohio,House OH-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-05|Scott Tabor,Scott Tabor,Ohio,House OH-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-05|Dalton Franklin,Dalton Franklin,Ohio,House OH-05,Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-04|Jim Jordan,Jim Jordan,Ohio,House OH-04,Incumbent,,In,status indicates candidate is still active/in the field
Ohio|House OH-04|Joshua Kolasinski,Joshua Kolasinski,Ohio,House OH-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-04|Tamie Wilson,Tamie Wilson,Ohio,House OH-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-03|Joyce Beatty,Joyce Beatty,Ohio,House OH-03,Incumbent,,In,status indicates candidate is still active/in the field
Ohio|House OH-03|Joe Gerard,Joe Gerard,Ohio,House OH-03,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-03|Cleophus Dulaney,Cleophus Dulaney,Ohio,House OH-03,Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-03|Michelle Bird,Michelle Bird,Ohio,House OH-03,Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-02|David Taylor,David Taylor,Ohio,House OH-02,Incumbent,,In,status indicates candidate is still active/in the field
Ohio|House OH-02|Bob Carr,Bob Carr,Ohio,House OH-02,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-02|Jennifer Mazzuckelli,Jennifer Mazzuckelli,Ohio,House OH-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-02|Todd Wilson,Todd Wilson,Ohio,House OH-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Ohio|House OH-02|Kenneth Jacob Dietz,Kenneth Jacob Dietz,Ohio,House OH-02,Candidate,,In,status indicates candidate is still active/in the field
North Dakota|House ND-AL|Julie Fedorchak,Julie Fedorchak,North Dakota,House ND-AL,Incumbent,,In,status indicates candidate is still active/in the field
